Country Name,''Aruba'',''Afghanistan'',''Angola'',''Albania'',''Andorra'',''Arab World'',''United Arab Emirates'',''Argentina'',''Armenia'',''Antigua and Barbuda'',''Australia'',''Austria'',''Azerbaijan'',''Burundi'',''Belgium'',''Benin'',''Burkina Faso'',''Bangladesh'',''Bulgaria'',''Bahrain'',"''Bahamas, The''",''Bosnia and Herzegovina'',''Belarus'',''Belize'',''Bermuda'',''Bolivia'',''Brazil'',''Barbados'',''Brunei Darussalam'',''Bhutan'',''Botswana'',''Central African Republic'',''Canada'',''Central Europe and the Baltics'',''Switzerland'',''Chile'',''China'',''Cote d'Ivoire'',''Cameroon'',"''Congo, Dem. Rep.''","''Congo, Rep.''",''Colombia'',''Comoros'',''Cabo Verde'',''Costa Rica'',''Caribbean small states'',''Cuba'',''Curacao'',''Cayman Islands'',''Cyprus'',''Czech Republic'',''Germany'',''Djibouti'',''Dominica'',''Denmark'',''Dominican Republic'',''Algeria'',''East Asia & Pacific (excluding high income)'',''Early-demographic dividend'',''East Asia & Pacific'',''Europe & Central Asia (excluding high income)'',''Europe & Central Asia'',''Ecuador'',"''Egypt, Arab Rep.''",''Euro area'',''Eritrea'',''Spain'',''Estonia'',''Ethiopia'',''European Union'',''Fragile and conflict affected situations'',''Finland'',''Fiji'',''France'',''Faroe Islands'',"''Micronesia, Fed. Sts.''",''Gabon'',''United Kingdom'',''Georgia'',''Ghana'',''Gibraltar'',''Guinea'',"''Gambia, The''",''Guinea-Bissau'',''Equatorial Guinea'',''Greece'',''Grenada'',''Greenland'',''Guatemala'',''Guyana'',''High income'',"''Hong Kong SAR, China''",''Honduras'',''Heavily indebted poor countries (HIPC)'',''Croatia'',''Haiti'',''Hungary'',''IBRD only'',''IDA & IBRD total'',''IDA total'',''IDA blend'',''Indonesia'',''IDA only'',''India'',''Ireland'',"''Iran, Islamic Rep.''",''Iraq'',''Iceland'',''Israel'',''Italy'',''Jamaica'',''Jordan'',''Japan'',''Kazakhstan'',''Kenya'',''Kyrgyz Republic'',''Cambodia'',''Kiribati'',''St. Kitts and Nevis'',"''Korea, Rep.''",''Kuwait'',''Latin America & Caribbean (excluding high income)'',''Lao PDR'',''Lebanon'',''Liberia'',''Libya'',''St. Lucia'',''Latin America & Caribbean'',''Least developed countries: UN classification'',''Low income'',''Liechtenstein'',''Sri Lanka'',''Lower middle income'',''Low & middle income'',''Lesotho'',''Late-demographic dividend'',''Lithuania'',''Luxembourg'',''Latvia'',"''Macao SAR, China''",''Morocco'',''Moldova'',''Madagascar'',''Maldives'',''Middle East & North Africa'',''Mexico'',''Marshall Islands'',''Middle income'',''North Macedonia'',''Mali'',''Malta'',''Myanmar'',''Middle East & North Africa (excluding high income)'',''Montenegro'',''Mongolia'',''Mozambique'',''Mauritania'',''Mauritius'',''Malawi'',''Malaysia'',''North America'',''Namibia'',''New Caledonia'',''Niger'',''Nigeria'',''Nicaragua'',''Netherlands'',''Norway'',''Nepal'',''Nauru'',''New Zealand'',''OECD members'',''Oman'',''Other small states'',''Pakistan'',''Panama'',''Peru'',''Philippines'',''Palau'',''Papua New Guinea'',''Poland'',''Pre-demographic dividend'',"''Korea, Dem. People’s Rep.''",''Portugal'',''Paraguay'',''West Bank and Gaza'',''Pacific island small states'',''Post-demographic dividend'',''French Polynesia'',''Qatar'',''Romania'',''Russian Federation'',''Rwanda'',''South Asia'',''Saudi Arabia'',''Sudan'',''Senegal'',''Singapore'',''Solomon Islands'',''Sierra Leone'',''El Salvador'',''Somalia'',''Serbia'',''Sub-Saharan Africa (excluding high income)'',''South Sudan'',''Sub-Saharan Africa'',''Small states'',''Sao Tome and Principe'',''Suriname'',''Slovak Republic'',''Slovenia'',''Sweden'',''Eswatini'',''Sint Maarten (Dutch part)'',''Seychelles'',''Syrian Arab Republic'',''Turks and Caicos Islands'',''Chad'',''East Asia & Pacific (IDA & IBRD countries)'',''Europe & Central Asia (IDA & IBRD countries)'',''Togo'',''Thailand'',''Tajikistan'',''Turkmenistan'',''Latin America & the Caribbean (IDA & IBRD countries)'',''Timor-Leste'',''Middle East & North Africa (IDA & IBRD countries)'',''Tonga'',''South Asia (IDA & IBRD)'',''Sub-Saharan Africa (IDA & IBRD countries)'',''Trinidad and Tobago'',''Tunisia'',''Turkey'',''Tuvalu'',''Tanzania'',''Uganda'',''Ukraine'',''Upper middle income'',''Uruguay'',''United States'',''Uzbekistan'',''St. Vincent and the Grenadines'',"''Venezuela, RB''",''British Virgin Islands'',''Vietnam'',''Vanuatu'',''World'',''Samoa'',''Kosovo'',"''Yemen, Rep.''",''South Africa'',''Zambia'',''Zimbabwe''
1960,11092.675,414.371,550.05,2024.184,407.037,56005.2998,11.001,48815.104,5826.863,36.67,88202.351,30821.135,56240.779,44.004,91000.272,161.348,44.004,14154.62,22295.36,575.719,410.704,15053.035,87417.613,44.004,157.681,1004.758,46908.264,172.349,333.697,3.667,22.002,88.008,192895.201,466533.4096,19523.108,13490.893,780726.302,462.042,271.358,2321.211,223.687,16409.825,11.001,22.002,491.378,5878.201,13699.912,5999.212,11.001,887.414,138176.227,929973.202,40.337,11.001,29779.707,1041.428,6160.56,852413.9287,591478.9906,1215379.543,2372230.092,4583645.922,1763.827,16054.126,2652599.525,711.398,48928.781,23879.504,352.032,1640341.362,92229.70841,15104.373,194.351,271218.654,58.672,99.009,132.012,584299.78,15335.394,1463.133,47.671,410.704,18.335,18.335,22.002,9405.855,22.002,223.687,1345.789,660.06,5777370.388,2955.602,616.056,19708.8798,16417.159,286.026,45371.791,3578666.738,3689617.702,94745.65241,41919.32141,21404.279,46910.83209,120581.961,11180.683,37392.399,8265.418,1213.777,6468.588,109357.274,1470.467,744.401,232781.16,262043.82,2427.554,11133.012,234.688,7.334,11.001,12552.141,7803.376,264863.743,80.674,2581.568,165.015,693.063,14.668,302453.8757,33714.18201,39597.45254,69.673,2258.872,357866.3581,3433219.592,1474.134,2887399.158,22148.68,11518.047,14143.619,51.338,3641.331,20868.897,399.703,3.667,98736.84887,63116.404,47.671,3395892.689,11037.67,121.011,341.031,2717.247,80709.44523,2057.187,1294.451,1884.838,36.67,179.683,330.03,3567.991,3083748.982,40.337,861.745,29.336,3406.643,531.715,73505.015,13102.191,80.674,29.336,11543.716,5762340.655,11.001,5744.842584,14154.62,997.424,8173.743,8335.091,14.668,179.683,199767.159,29435.87201,23817.165,8225.081,304.361,861.745,325.7613946,5834395.446,36.67,176.016,53450.192,1448637.349,106.343,151649.5095,2676.91,1360.457,828.742,1393.46,11.001,715.065,619.723,84.341,61066.551,125874.24,1331.121,126045.0664,13020.16218,11.001,432.706,44183.683,12478.801,49222.141,33.003,696.73,7.334,3223.293,29.336,55.005,828641.7184,2604947.973,66.006,3714.671,7315.665,32122.92,272601.113,161.348,80582.325,11.001,151649.5095,126045.0664,2581.568,1727.157,16820.529,7.334,828.742,421.705,630929.352,2914347.859,4319.726,2890696.1,111649.149,11.001,57069.521,3.667,5944.207,40.337,9213447.532,14.668,7455.011,58.672,97934.569,3278.298,4473.74
1961,11576.719,491.378,454.708,2280.874,407.037,62578.60559,11.001,51180.319,5826.863,47.671,90589.568,31862.563,56240.779,44.004,92793.435,128.345,91.675,14656.999,25973.361,1771.161,546.383,15053.035,87417.613,36.67,176.016,1041.428,49203.806,194.351,304.361,3.667,22.002,88.008,194182.318,491649.8461,20388.52,14473.649,552066.85,553.717,282.359,2357.881,267.691,18217.656,11.001,22.002,491.378,8804.467,12181.774,5999.212,11.001,865.412,138176.227,929973.202,44.004,11.001,31734.218,1030.427,6065.218,632508.6668,616931.6699,1052154.264,2451484.273,4740275.558,1646.483,17088.22,2652599.525,711.398,53677.546,23879.504,341.031,1725769.608,89486.42127,14939.358,168.682,281211.229,113.677,99.009,165.015,588938.535,15335.394,1345.789,51.338,616.056,22.002,29.336,22.002,9823.893,18.335,293.36,1408.128,737.067,5905378.212,3373.64,737.067,20761.89208,16417.159,297.027,48976.452,3419600.662,3531242.631,98690.82746,44393.36892,26024.699,48384.64789,130402.187,12365.124,36541.655,8720.126,1092.766,7069.976,124549.655,2130.527,979.089,283118.069,262043.82,2401.885,11133.012,286.026,7.334,22.002,14462.648,9981.574,268211.714,113.677,2684.244,161.348,1195.442,18.335,309480.9353,34841.66157,43121.91654,69.673,2335.879,380388.3726,3260262.649,1474.134,2716083.724,22148.68,11591.387,14143.619,69.673,3777.01,20868.897,355.699,3.667,104969.8465,65305.603,47.671,3218906.095,11037.67,117.344,293.36,2592.569,82130.81293,2057.187,1393.46,2632.906,47.671,187.017,330.03,4000.697,3074863.841,40.337,887.414,55.005,4114.374,561.051,75888.565,13351.547,80.674,29.336,11767.403,5882879.088,11.001,7161.379111,14656.999,1103.767,8643.119,8723.793,51.338,201.685,207434.856,31399.36579,26457.405,9090.493,363.033,861.745,350.0719465,5949795.462,58.672,161.348,55775.07,1493932.133,139.346,162628.8255,3571.658,1386.126,814.074,2093.857,14.668,289.693,583.053,88.008,61066.551,131657.4068,1331.121,131835.0947,18072.83271,11.001,429.039,44183.683,12478.801,48851.774,3.667,696.73,7.334,3065.612,29.336,51.338,606122.9965,2694267.866,91.675,4147.377,7315.665,32122.92,280400.822,161.348,82001.454,11.001,162628.8255,131835.0947,4602.085,1767.494,17363.245,7.334,704.064,407.037,630929.352,2736322.156,4121.708,2880505.507,111649.149,11.001,51928.387,3.667,6164.227,40.337,9174599.225,18.335,7455.011,73.34,102213.958,3278.298,4473.74
1962,12713.489,689.396,1180.774,2464.224,407.037,70562.05073,18.335,53695.881,5826.863,102.676,94912.961,33905.082,56240.779,44.004,98117.919,135.679,84.341,16105.464,30736.794,1591.478,726.066,15053.035,87417.613,69.673,157.681,1100.1,53695.881,260.357,370.367,3.667,22.002,73.34,207185.5,526298.9059,24154.529,16725.187,440359.029,586.72,289.693,2174.531,238.355,19442.434,11.001,18.335,550.05,11771.07,14169.288,5999.212,11.001,905.749,138176.227,929973.202,47.671,11.001,36926.69,1243.113,5669.182,526960.3533,652102.0006,965466.7749,2584020.293,5004792.4,1565.809,18595.357,2652599.525,711.398,60054.459,23879.504,396.036,1870376.856,92336.03077,16809.528,231.021,298706.486,117.344,99.009,88.008,593360.937,15335.394,1433.797,55.005,660.06,25.669,40.337,22.002,10164.924,25.669,264.024,1382.459,678.395,6186956.124,3685.335,700.397,20796.99249,16417.159,304.361,50560.596,3448603.936,3564889.933,104890.4941,47953.94176,22995.757,50916.2061,143467.708,13120.526,37462.072,9031.821,1199.109,7942.722,146456.313,2119.526,1048.762,293220.654,262043.82,2625.572,11133.012,308.028,11.001,14.668,17278.904,14290.299,280866.531,132.012,2856.593,253.023,1048.762,18.335,328716.0221,37596.11061,47665.8865,69.673,2563.233,417582.6481,3275259.782,1474.134,2720228.967,22148.68,11551.05,14143.619,95.342,3080.28,20868.897,396.036,3.667,114649.7138,63809.467,47.671,3229059.687,11037.67,139.346,330.03,2882.262,84044.3338,2057.187,1972.846,1987.514,62.339,253.023,330.03,4074.037,3194551.054,40.337,564.718,66.006,4180.38,660.06,83358.244,14077.613,88.008,29.336,11210.019,6144838.978,11.001,7308.386894,16105.464,1191.775,9970.573,10348.274,51.338,198.018,216815.042,32751.07625,30722.126,9303.179,392.369,861.745,435.2245821,6219141.082,47.671,190.684,63879.14,1567950.528,84.341,179024.4573,6255.902,1485.135,814.074,2577.901,14.668,326.363,649.059,106.343,61066.551,136211.0008,1331.121,136458.6133,22097.91006,11.001,495.045,44183.683,12478.801,51326.999,3.667,696.73,7.334,3204.958,29.336,84.341,496304.604,2844793.094,88.008,5034.791,7315.665,32122.92,295981.905,161.348,83911.961,11.001,179024.4573,136458.6133,7238.658,1796.83,21631.633,7.334,766.403,429.039,630929.352,2722104.401,4011.698,2987207.873,111649.149,11.001,54106.585,3.667,7550.353,40.337,9475006.614,18.335,7455.011,69.673,105767.281,3278.298,4473.74
1963,12178.107,707.731,1151.438,2082.856,407.037,85085.75151,22.002,50083.886,5826.863,84.341,101029.517,36992.696,56240.779,47.671,105781.949,121.011,88.008,18514.683,34411.128,1195.442,707.731,15053.035,87417.613,62.339,150.347,1213.777,55617.389,190.684,355.699,3.667,22.002,73.34,211109.19,569115.7392,29104.979,17355.911,436695.696,623.39,300.694,2295.542,234.688,21257.599,11.001,14.668,601.388,5984.544,13039.852,5999.212,11.001,986.423,138176.227,929973.202,66.006,14.668,40707.367,1250.447,5427.16,526831.9945,686265.3399,1010723.603,2771765.057,5358971.111,1796.83,21554.626,2652599.525,711.398,58822.347,23879.504,421.705,2043402.707,97298.59439,19358.093,242.022,334019.696,124.678,99.009,73.34,603822.888,15335.394,1723.49,55.005,696.73,29.336,47.671,25.669,12258.781,14.668,330.03,1521.805,616.056,6535014.521,4250.053,711.398,21991.7692,16417.159,249.356,56281.116,3631624.887,3758872.363,117395.8659,55728.47089,22783.071,55635.66887,154083.673,13461.557,41341.758,9394.854,1305.452,8210.413,164780.312,2398.218,1221.111,325222.563,262043.82,2856.593,11133.012,388.702,18.335,18.335,21103.585,17025.881,286198.349,146.68,3028.942,355.699,1463.133,22.002,328407.103,40698.47657,50800.91017,69.673,2533.897,454727.3407,3454006.469,1474.134,2873802.442,22148.68,11448.374,14143.619,106.343,3960.36,20868.897,462.042,3.667,133183.5211,66361.699,47.671,3404712.994,11037.67,176.016,410.704,2636.573,93244.65964,2057.187,1602.479,1661.151,88.008,209.019,330.03,4968.785,3330490.411,40.337,619.723,88.008,5350.153,843.41,91227.626,14983.362,99.009,29.336,12229.445,6486303.203,11.001,15572.32437,18514.683,1184.441,10234.597,11485.044,55.005,256.69,231219.018,35268.80234,32863.654,10025.578,410.704,861.745,456.351989,6564657.201,66.006,6138.558,69529.987,1681524.852,84.341,194459.3073,6945.298,1679.486,861.745,3399.309,14.668,370.367,1125.769,102.676,61066.551,142860.3253,1331.121,143059.676,22102.60675,7.334,531.715,44183.683,12478.801,55371.7,3.667,696.73,7.334,3611.995,29.336,91.675,494038.0715,3050977.473,106.343,5570.173,7315.665,32122.92,297430.37,161.348,93097.796,11.001,194459.3073,143059.676,1309.119,1947.177,22669.394,7.334,803.073,432.706,630929.352,2861019.442,4319.726,3119230.874,111649.149,14.668,56204.109,3.667,7036.973,33.003,10002664.72,22.002,7455.011,80.674,109826.65,3278.298,4473.74
1964,11840.743,839.743,1224.778,2016.85,407.037,99693.91377,18.335,55727.399,5826.863,91.675,108979.573,38943.54,56240.779,47.671,103662.423,143.013,110.01,19035.397,42863.563,1598.812,1085.432,15053.035,87417.613,84.341,201.685,1481.468,56735.824,179.683,341.031,3.667,22.002,73.34,237801.283,611356.7764,28166.227,17524.593,436923.05,762.736,337.364,1976.513,267.691,21708.64,11.001,29.336,674.728,10652.635,14293.966,5999.212,11.001,1001.091,138176.227,929973.202,84.341,14.668,43189.926,1749.159,5650.847,535743.7593,730747.1171,1066262.906,2960987.114,5637409.055,2145.195,25522.32,2652599.525,711.398,64410.855,23879.504,407.037,2160664.906,100833.1389,22852.744,425.372,345303.055,121.011,99.009,190.684,608355.3,15335.394,1650.15,55.005,700.397,29.336,58.672,25.669,13223.202,22.002,315.362,1771.161,649.059,6866287.557,4224.384,722.399,23921.79313,16417.159,300.694,62401.339,3837056.606,3973373.393,126747.2824,61146.41471,22394.369,59424.73704,150647.694,14231.627,47560.99,9075.825,1309.119,9149.165,175957.328,4066.703,1243.113,359318.329,262043.82,2827.257,11133.012,341.031,18.335,18.335,22218.353,25335.303,308556.048,172.349,3267.297,484.044,663.727,22.002,354136.7179,42980.87114,55447.74728,69.673,2273.54,469236.0154,3653953.75,1474.134,3032885.177,22148.68,12306.452,14143.619,128.345,4422.402,20868.897,484.044,3.667,154797.1194,74278.752,47.671,3599978.1,11037.67,176.016,498.712,2860.26,104880.0418,2057.187,2046.186,2141.528,117.344,308.028,330.03,6424.584,3493998.274,40.337,1100.1,95.342,7275.328,949.753,96867.472,16189.805,150.347,29.336,13105.858,6811472.371,11.001,16852.52894,19035.397,1243.113,12266.115,12838.167,58.672,267.691,243114.766,38566.61077,35657.908,11023.002,432.706,861.745,714.1063532,6894495.542,66.006,6274.237,72115.222,1788304.225,36.67,191987.6777,7047.974,1859.169,924.084,3703.67,18.335,304.361,1232.112,135.679,61066.551,156728.4676,1331.121,157030.7003,29510.82966,11.001,605.055,44183.683,12478.801,60432.16,11.001,696.73,7.334,4367.397,29.336,99.009,500159.1762,3250218.158,132.012,7480.68,7315.665,32122.92,321493.224,161.348,104714.852,11.001,191987.6777,157030.7003,3795.345,2757.584,26336.394,7.334,1034.094,491.378,630929.352,3032449.117,4558.081,3255995.306,111649.149,18.335,56603.812,7.334,7719.035,62.339,10533974.49,25.669,7455.011,99.009,119657.877,3278.298,4473.74
1965,10623.299,1008.425,1188.108,2174.531,407.037,120039.5355,22.002,58866.351,5826.863,150.347,120966.996,38188.138,56240.779,36.67,105440.918,150.347,102.676,19974.149,46317.877,1228.445,1316.453,15053.035,87417.613,84.341,179.683,1510.804,56398.46,205.352,333.697,3.667,22.002,88.008,252153.921,630347.3828,30370.094,17766.615,475972.933,1173.44,311.695,2471.558,245.689,22885.747,14.668,25.669,847.077,11917.75,14609.328,5999.212,11.001,1151.438,138176.227,929973.202,121.011,14.668,44337.697,1547.474,6596.933,587208.2841,782877.545,1161231.033,3141578.973,5899808.276,2277.207,27641.846,2652599.525,711.398,71117.798,23879.504,645.392,2243339.735,121816.0403,25327.969,344.698,351852.317,135.679,99.009,216.353,622619.93,15335.394,1705.155,47.671,696.73,29.336,66.006,29.336,17025.881,22.002,344.698,1976.513,1078.098,7171406.858,4807.437,751.735,27945.8467,16417.159,304.361,61293.905,4090595.307,4241009.592,141800.6014,71122.96871,24689.911,64589.97036,165972.087,13732.915,53765.554,19314.089,1397.127,12944.51,189767.25,2992.272,1422.796,386919.838,262043.82,2467.891,11133.012,403.37,11.001,22.002,25005.273,35419.553,317375.183,179.683,3318.635,557.384,1015.759,25.669,365112.6523,47327.90088,65768.84717,69.673,2658.575,516078.0212,3917421.337,1474.134,3228336.66,22148.68,12203.776,14143.619,132.012,4261.054,20868.897,557.384,3.667,184506.3619,75246.84,47.671,3852749.633,11037.67,198.018,473.043,2728.248,123897.7213,2057.187,1958.178,2005.849,161.348,304.361,348.365,6486.923,3643256.175,40.337,1232.112,91.675,11763.736,781.071,100497.802,16409.825,179.683,33.003,13699.912,7102043.68,25.669,16842.04525,19974.149,1529.139,11965.421,13982.271,66.006,304.361,247221.806,56576.56079,44268.024,11598.721,550.05,861.745,625.3473714,7196840.779,84.341,6292.572,78723.156,1897052.777,47.671,209773.1427,4220.717,2427.554,1694.154,2530.23,25.669,282.359,1041.428,132.012,61066.551,174000.9035,1331.121,174297.4534,31015.19306,11.001,795.739,44183.683,12478.801,62628.693,80.674,696.73,7.334,3678.001,29.336,106.343,543022.7329,3435730.391,132.012,7451.344,7315.665,32122.92,332952.599,161.348,123702.578,11.001,209773.1427,174297.4534,5196.139,2464.224,27388.823,7.334,1162.439,627.057,630929.352,3236302.689,5522.502,3390922.571,111649.149,14.668,60787.859,7.334,8250.75,47.671,11100889.81,29.336,7455.011,102.676,128260.659,3916.356,5214.474
1966,9933.903,1092.766,1554.808,2552.232,407.037,135758.6488,25.669,63138.406,5826.863,348.365,120332.605,39258.902,56240.779,47.671,105206.23,113.677,102.676,20326.181,48767.433,649.059,1092.766,15053.035,87417.613,80.674,201.685,1690.487,64304.512,267.691,491.378,3.667,22.002,84.341,259319.239,650420.2725,31528.866,18793.375,522789.522,1294.451,344.698,2405.552,308.028,23501.803,18.335,22.002,993.757,11756.402,15185.047,5999.212,18.335,1243.113,138176.227,929973.202,139.346,14.668,50127.89,1672.152,8430.433,642263.1865,822755.8192,1254442.053,3322030.694,6157823.651,2420.22,26563.748,2652599.525,711.398,77729.399,23879.504,825.075,2344860.175,132580.4608,29519.35,322.696,347235.564,139.346,99.009,381.368,618564.228,15335.394,1441.131,55.005,718.732,33.003,66.006,25.669,18650.362,29.336,388.702,1741.825,1180.774,7486654.362,5166.803,806.74,29151.20837,16417.159,304.361,61733.945,4344903.625,4504204.276,150006.4622,75778.26701,23395.46,67951.61314,171765.947,15111.707,64161.499,27704.185,1496.136,13597.236,214248.142,3520.32,1584.144,419743.155,262043.82,2684.244,11133.012,469.376,11.001,22.002,30014.395,35151.862,335724.851,234.688,3630.33,612.389,2629.239,29.336,382981.5777,49112.18702,71733.81835,69.673,2662.242,540744.1149,4173792.054,1474.134,3427889.473,22148.68,11620.723,14143.619,150.347,5467.497,20868.897,579.386,3.667,210974.5294,80930.69,47.671,4103100.814,11037.67,190.684,414.371,2808.922,148446.6147,2057.187,1954.511,2126.86,179.683,275.025,429.039,7693.366,3821399.035,40.337,1510.804,135.679,12907.84,960.754,103655.089,19563.445,190.684,33.003,14015.274,7422203.703,29.336,16800.1105,20326.181,1657.484,13256.205,16123.799,66.006,341.031,252678.302,67652.13859,47648.998,11851.744,513.38,861.745,629.3818706,7519392.637,121.011,6277.904,84183.319,2003392.11,44.004,216370.2668,6413.583,2643.907,1719.823,674.728,25.669,300.694,1305.452,139.346,61066.551,177577.4626,1331.121,177843.8361,30776.18205,11.001,1096.433,44183.683,12478.801,72591.932,201.685,696.73,7.334,4917.447,29.336,84.341,594695.1759,3621412.517,179.683,9479.195,7315.665,32122.92,350821.89,161.348,148212.806,11.001,216370.2668,177843.8361,4055.702,2885.929,31547.201,7.334,1371.458,733.4,630929.352,3452385.74,5405.158,3561878.111,111649.149,18.335,57029.184,11.001,8782.465,77.007,11671138.55,25.669,7455.011,99.009,128356.001,3501.985,6046.883
1967,12236.779,1283.45,993.757,2680.577,407.037,146829.2226,916.75,65543.958,5826.863,564.718,129265.417,39966.633,56240.779,47.671,107472.436,143.013,102.676,21572.961,55166.348,1004.758,1705.155,15053.035,87417.613,121.011,212.686,1892.172,66193.017,337.364,440.04,3.667,22.002,91.675,281896.958,676656.3124,32562.96,19259.084,433234.048,1488.802,458.375,2291.875,322.696,24715.58,18.335,18.335,876.413,14026.275,15749.765,5999.212,14.668,1364.124,138176.227,929973.202,88.008,22.002,49075.461,1569.476,8441.434,564492.4524,894407.2153,1266272.259,3481193.036,6365185.961,2592.569,19677.122,2652599.525,711.398,86519.198,23879.504,1074.431,2458712.587,148774.1552,28617.268,355.699,372009.816,168.682,99.009,1012.092,592517.527,15335.394,1496.136,62.339,726.066,33.003,47.671,25.669,19534.109,36.67,418.038,1983.847,1323.787,7826608.297,6057.884,876.413,31765.91599,16417.159,260.357,58829.681,4420723.475,4586294.14,157203.2239,77033.34056,24561.566,72871.30814,172238.99,16413.492,67942.176,18393.672,1444.798,13542.231,234427.643,3868.685,1415.462,489881.864,262043.82,2702.579,11133.012,418.038,22.002,22.002,35151.862,25441.646,361313.177,319.029,3571.658,612.389,18507.349,33.003,412768.0826,52476.51056,77615.77799,69.673,2948.268,538785.8168,4244454.965,1474.134,3454707.698,22148.68,11360.366,14143.619,165.015,5416.159,20868.897,843.41,3.667,225227.1843,90101.857,47.671,4167544.284,11037.67,223.687,520.714,3619.329,151491.3532,2057.187,2152.529,1873.837,198.018,498.712,366.7,8478.104,3977818.587,40.337,1474.134,132.012,12838.167,1081.765,106783.04,19328.757,212.686,47.671,13641.24,7743578.189,135.679,19227.08434,21572.961,1697.821,13655.908,18232.324,73.34,436.373,259282.569,59373.46159,52445.434,12409.128,487.711,861.745,722.1753515,7852023.692,139.346,6688.608,92129.708,2094843.423,40.337,219835.6821,25507.652,3186.623,700.397,3058.278,33.003,253.023,1158.772,227.354,61066.551,184403.0707,1331.121,184895.6674,35954.75387,11.001,1334.788,44183.683,12478.801,69001.939,227.354,696.73,7.334,4609.419,29.336,117.344,512151.2904,3792544.126,198.018,12167.106,7315.665,32122.92,376630.236,161.348,151252.749,14.668,219835.6821,184895.6674,4638.755,3087.614,33523.714,7.334,1760.16,810.407,630929.352,3513430.563,4884.444,3695708.943,111649.149,18.335,65815.316,3.667,7832.712,84.341,12084923.72,25.669,7455.011,102.676,133885.837,4792.769,5298.815
1968,11378.701,1224.778,1672.152,3072.946,407.037,167336.405,1243.113,69082.613,5826.863,990.09,134622.904,42350.183,56240.779,55.005,118557.777,154.014,102.676,24737.582,59526.411,1103.767,1631.815,15053.035,87417.613,102.676,223.687,2178.198,77421.371,440.04,429.039,3.667,22.002,183.35,303539.592,722506.7378,36028.275,21224.596,468928.626,1763.827,506.046,3369.973,451.041,26604.085,18.335,29.336,1037.761,14026.275,16035.791,5999.212,22.002,1624.481,138176.227,929973.202,121.011,22.002,53325.514,2350.547,9061.157,619312.6417,982916.4031,1406173.16,3586921.722,6648511.947,3116.95,22904.082,2652599.525,711.398,97157.165,23879.504,1727.157,2631360.191,159817.1931,33314.695,396.036,384631.63,183.35,99.009,1961.845,606969.174,15335.394,1763.827,66.006,748.068,36.67,62.339,29.336,22321.029,40.337,542.716,2141.528,1331.121,8245237.987,6204.564,1224.778,35519.22679,16417.159,264.024,61154.559,4670560.484,4845127.601,165614.2312,74356.70412,27586.841,81509.79257,187336.029,17821.62,82404.824,19717.459,1595.145,13809.922,249495.346,3883.353,1507.137,562565.471,262043.82,2819.923,11133.012,491.378,33.003,33.003,37242.052,22442.04,385559.381,168.682,3700.003,883.747,30139.073,36.67,438713.5688,58118.40022,90031.93071,69.673,3241.628,583046.9792,4481471.74,1474.134,3615222.079,22148.68,12269.782,14143.619,168.682,5628.845,20868.897,913.083,3.667,260706.4946,93988.877,47.671,4391569.351,11037.67,198.018,638.058,2929.933,185163.444,2057.187,2482.559,2779.586,234.688,638.058,388.702,8511.107,4135118.219,40.337,1840.834,161.348,6633.603,1232.112,113552.322,21140.255,253.023,47.671,13487.226,8155010.97,161.348,22398.40005,24737.582,2020.517,14502.985,22251.356,77.007,502.379,276073.762,57230.04228,59328.393,13010.516,590.387,861.745,766.5548424,8267625.089,154.014,7080.977,100189.774,2153698.773,55.005,241537.6166,29104.979,3105.949,-80.674,5419.826,36.67,385.035,1261.448,154.014,61066.551,188325.7484,1331.121,188959.3085,38841.63192,14.668,1452.132,44183.683,12478.801,77685.395,278.692,696.73,7.334,5962.542,29.336,124.678,560090.4086,3928918.909,194.351,17099.221,7315.665,32122.92,402717.274,161.348,184871.805,14.668,241537.6166,188959.3085,4041.034,3597.327,36314.301,7.334,1653.817,982.756,630929.352,3692308.385,4884.444,3831354.94,111649.149,22.002,65635.633,14.668,8393.763,62.339,12741086.08,29.336,7455.011,128.345,138084.552,4572.749,6384.247
